13929	23552
21491	23552
22899	23552
23552	8768
23552	9907
23552	14093
23552	15209
23552	15669
23552	16495
23552	17086
23552	22975
23552	23805
23552	25557
23552	25562
13929	23805
23552	23805
22366	23805
1588	23805
25698	23805
18540	23805
23529	23805
25562	23805
23805	15685
23805	17984
23805	22147
23805	24592
13929	23806
16414	23806
4068	23806
13929	25557
23552	25557
8871	25557
17090	25557
25557	16495
13929	25562
23552	25562
25562	17135
25562	22975
25562	23805
13556	7801
11275	7801
14485	7801
22555	7801
25988	7801
7801	3631
13556	14089
25286	14089
14089	13684
14089	18283
14089	19301
13556	14967
14967	9458
14967	16741
14967	25152
14967	25408
13556	25215
6934	25215
22436	25215
9504	25215
25215	5359
6934	11868
339	11868
11868	22457
6934	24023
21281	24023
21379	24023
19423	24023
1653	24023
25777	24023
6056	24023
24023	5639
24023	24034
21771	2559
24097	2559
2559	5543
21771	5543
24097	5543
2559	5543
21771	5767
10931	5767
20765	5767
5767	19962
21771	10931
2912	10931
15300	10931
19048	10931
26088	10931
7475	10931
10931	5767
10931	11607
10931	19351
10931	20765
21771	24097
5225	24097
24097	2559
24097	5543
24097	7093
24097	8000
24097	17395
24097	18582
24097	22375
24097	23419
22644	14952
12498	14952
244	14952
14952	2797
14952	3752
14952	4650
14952	4765
14952	9241
14952	15971
14952	16900
14952	22246
14952	24174
22644	16953
4575	16953
20191	16953
22644	20191
18940	20191
20191	16953
22644	25934
24149	25934
10467	13175
10467	20892
10467	21816
10467	13175
13175	21816
10467	20892
22555	20892
20892	3188
20892	5830
10467	21816
13175	21816
11640	25209
9712	25209
25209	4376
25209	18246
25209	20934
25209	21629
14371	17443
14371	17443
17443	141
17443	8408
17443	14102
17443	17286
17443	25827
17443	141
8408	141
14102	141
141	17286
17443	8408
8408	141
8408	3312
8408	11493
8408	14102
8408	17286
8408	23770
8408	24753
17443	17286
8408	17286
14102	17286
141	17286
17443	25827
4868	25827
16310	5246
11275	5246
12337	5246
16310	10524
10524	11223
16310	12337
12337	5246
16310	15419
19517	24
3858	24
23161	24
24	15774
19517	3858
2826	3858
3858	24
3858	23161
19517	15066
22989	15066
5934	15066
15066	482
15066	3411
15066	4428
15066	5392
15066	6317
15066	7541
15066	8206
15066	10871
15066	12865
15066	13384
15066	15664
15066	16469
15066	17665
15066	17688
15066	20424
15066	22876
15066	24734
15066	25378
19517	23161
2826	23161
3858	23161
23161	24
19517	25378
22989	25378
5934	25378
15066	25378
16469	25378
16056	25378
17414	25378
10871	25378
25378	20391
25378	21391
25378	22105
23708	205
13614	205
24385	205
3716	205
24101	205
205	8391
23708	12389
24110	12389
23708	15718
23708	16506
22336	16506
21650	16506
23708	21650
16056	21650
22336	21650
21650	364
21650	3292
21650	10391
21650	16506
23708	22502
22336	22502
2352	22502
5934	482
15066	482
16469	482
21048	482
1172	482
482	939
482	1834
482	5056
482	13664
482	14037
482	16940
482	19613
482	20424
5934	3411
15066	3411
16469	3411
5934	4428
15066	4428
16469	4428
5934	5392
15066	5392
16469	5392
4211	5392
24121	5392
5392	7541
5392	17665
5392	17688
5934	6317
15066	6317
16469	6317
6317	15664
5934	7541
15066	7541
16469	7541
4211	7541
24121	7541
5392	7541
7541	17665
7541	17688
5934	15664
15066	15664
16469	15664
6317	15664
5934	16469
15066	16469
16469	482
16469	3411
16469	3826
16469	4428
16469	5392
16469	6317
16469	7541
16469	10871
16469	12369
16469	13498
16469	15664
16469	17665
16469	19111
16469	20424
16469	22239
16469	24734
16469	25378
5934	17665
15066	17665
16469	17665
5392	17665
7541	17665
17665	11670
17665	17688
5934	20424
15066	20424
16469	20424
482	20424
5934	24734
15066	24734
16469	24734
15066	8206
15066	12865
15066	13384
1217	13384
2165	13384
6033	13384
23233	13384
12491	13384
13384	6533
13384	8155
