12599	12797
1258	12797
12599	21584
12032	21584
25250	6434
543	6434
14351	6434
6434	7883
6434	21162
6434	21205
25250	21162
21089	21162
21075	21162
14351	21162
6434	21162
10879	11925
10879	13659
10879	15082
10879	11925
11925	13659
11925	15082
10879	15082
11925	15082
13659	15082
13659	18595
18595	12411
17021	8787
9066	11979
20902	11979
20924	11979
9066	16274
5953	16274
1588	16274
5901	16274
14403	16274
9066	22722
5901	22722
5194	183
5385	3982
5385	9090
914	9090
5162	9090
3811	9090
9090	1493
9090	2243
9090	3442
9090	17543
9090	18633
9090	24589
5385	17543
2556	17543
9090	17543
17543	24589
5385	18723
10446	18723
18723	12678
18723	21090
5385	21090
18723	21090
12678	21090
5385	24589
16568	24589
9090	24589
17543	24589
3890	23145
615	23145
9306	23145
16056	7573
16056	8193
16056	16576
16056	16889
16056	18521
18521	23901
18521	25316
16056	21391
25378	21391
244	1353
244	3286
244	4765
244	14952
244	16900
244	18030
244	22246
244	1353
18030	1353
1353	3286
1353	4765
244	3286
18030	3286
1353	3286
244	4765
14952	4765
9241	4765
18030	4765
1353	4765
4765	3752
4765	24174
244	16900
14952	16900
16900	22246
244	18030
18030	727
18030	1353
18030	3286
18030	4765
18030	8457
18030	15478
18030	24203
18030	26013
244	22246
14952	22246
16900	22246
14952	3752
4765	3752
24174	3752
14952	4650
4650	6280
14952	15971
13520	15971
9913	15971
2797	15971
15971	15200
14952	24174
4765	24174
24174	3752
17721	16765
2591	16765
11066	16765
16765	10445
17721	17017
17721	17161
10983	17161
8925	16505
8925	20255
8925	21450
8925	16505
15495	16505
24970	16505
21450	16505
16505	11631
8925	20255
8925	21450
23786	21450
21450	11631
21450	16505
21450	25534
3743	839
3743	2394
3743	5848
3743	7098
3743	12478
3743	12642
3743	13480
3743	21184
3743	839
839	5848
3743	2394
13480	2394
22100	2394
2394	2386
2394	18899
3743	5848
19675	5848
23614	5848
839	5848
3743	7098
21184	7098
396	7098
3743	12642
3743	21184
6503	21184
21184	7098
5953	23149
23134	23149
19493	23149
23149	13801
23134	4442
12675	4442
18208	4442
7695	4442
4442	3827
4442	8595
4442	12106
4442	14534
4442	14691
4442	25896
23134	7935
19204	7935
23204	7935
2001	7935
23134	25896
18208	25896
4442	25896
25896	3827
25896	14534
25896	15898
25896	19927
5230	12406
16270	12406
12406	3878
12406	10062
12406	16102
12406	16584
12406	17956
12406	18543
12406	20375
12406	22463
7069	16485
15435	16485
15435	3034
6154	3034
15435	6156
14165	6156
6156	15244
6156	18381
15435	18381
14165	18381
6156	18381
18381	15244
15435	19686
6154	19686
19686	20335
15435	20335
6154	20335
19686	20335
15435	22523
14165	22523
14430	22523
6154	22523
7725	22523
22523	3501
22523	3594
22523	10024
22523	12453
22523	23713
20248	2451
5712	2341
2959	2341
5712	3508
5712	12641
5712	13068
5712	23723
1058	23723
14661	23723
15244	23723
19433	23723
1667	23723
19562	23723
24477	23723
339	9713
17414	9713
10711	1963
17359	1963
10711	4302
19022	4302
4302	8475
4302	26181
10711	8475
19022	8475
4302	8475
8475	26181
10711	19022
5655	19022
19022	4302
19022	8475
19022	13352
19022	26181
10711	26181
19022	26181
4302	26181
8475	26181
17359	364
21650	364
15214	364
364	10391
17359	396
396	4469
396	7098
396	15214
17359	13616
17359	15214
396	15214
15214	364
11442	23266
23485	23266
5425	2784
5425	16109
5425	16224
5425	21808
5425	24161
5425	2784
2784	16109
2784	21808
5425	16109
2784	16109
16109	21808
5425	16224
16224	24161
5425	21808
2784	21808
16109	21808
5425	24161
16224	24161
21927	6626
21927	10805
21927	25069
21927	25628
21927	6626
6626	10805
6626	25628
21927	10805
6626	10805
25628	10805
21927	25069
25069	2239
21927	25628
6626	25628
25628	10805
25069	2239
4164	2239
4125	2239
2239	22894
1588	10652
13801	10652
4376	10652
10652	8063
10652	22979
1588	17984
12884	17984
23805	17984
17984	17825
17984	19703
17984	22147
1588	22147
12545	22147
12884	22147
23805	22147
17984	22147
17825	22147
1588	22979
23967	22979
13801	22979
10652	22979
1588	24592
18540	24592
23805	24592
5695	2877
14403	2877
2877	21154
5695	3876
12611	3876
12861	3876
5695	7481
5901	7481
13801	7481
5695	9338
5695	12611
13010	12611
5533	12611
12611	3876
12611	12861
5695	12861
12611	12861
12861	3876
5695	15175
5901	15175
22493	15175
5695	22493
5901	22493
23614	22493
9092	22493
853	22493
22493	15175
22493	19810
5901	4301
24614	4301
5901	16265
19791	16265
5901	21614
13801	21614
3006	7578
10406	7578
13801	7578
22144	7578
2182	7578
3006	14834
14834	1124
14834	1267
14834	1511
14834	6482
14834	15793
14834	15821
14834	18102
14834	19489
14834	20772
14834	22100
14834	23248
14834	24718
14834	26193
3006	15821
14834	15821
15821	19801
15821	22100
3006	22100
24696	22100
13056	22100
14834	22100
15821	22100
22100	65
22100	358
22100	2394
22100	19791
19048	11607
10931	11607
11607	19351
11607	20765
19048	19351
10931	19351
11607	19351
19351	20765
26088	2563
26088	8437
8437	12071
26088	12071
8437	12071
2770	6806
2770	9432
2770	12654
2770	14033
2770	6806
14033	6806
11806	5787
11806	8678
11806	8678
8678	15626
8301	267
8301	24240
8301	267
24240	267
13153	267
8301	24240
24240	267
24240	6632
24240	8386
24240	10966
24240	12187
24240	13153
24240	14345
24240	6632
12187	6632
8386	6632
24240	8386
12187	8386
8386	6632
8386	9391
24240	12187
12187	6073
12187	6632
12187	8386
12187	9391
12187	10966
12187	11602
12187	12637
12187	13153
12187	25225
24240	13153
12187	13153
10966	13153
13153	267
24240	14345
10081	3185
10081	8666
10081	13291
10081	20547
10081	20792
10081	3185
10081	13291
13291	20547
13291	20792
10081	20547
13291	20547
20792	20547
10081	20792
13291	20792
20792	20547
7885	19551
7885	22190
7885	19551
19551	9758
19551	17006
7885	22190
19551	9758
2879	9758
9758	17006
19551	17006
9758	17006
11844	17006
17006	7854
4416	1859
21798	1859
4416	4298
4298	1427
4298	17274
4298	18941
4416	15192
21798	15192
4416	17274
4298	17274
4416	18941
4298	18941
4416	20902
9511	20902
20902	11979
20902	20924
4416	21798
20850	21798
3618	21798
21798	1859
21798	14709
21798	15192
21798	17603
21798	24293
7801	3631
18521	23901
25316	23901
18271	13702
13702	199
13702	14667
13702	16935
13702	17874
13702	19978
18271	14667
13702	14667
3922	14667
20046	14667
11557	14667
19978	14667
14667	3204
14667	25937
18271	17874
13702	17874
17874	199
17874	6482
17874	18227
17874	24148
18271	18152
18271	19978
13702	19978
19978	14667
13702	199
17874	199
13702	16935
2316	16935
11939	16935
17874	6482
11785	6482
18579	6482
14834	6482
6482	1855
6482	2009
6482	2527
6482	5057
6482	8403
6482	15571
6482	18227
6482	20772
6482	26193
17874	24148
23470	24148
13220	24148
9616	11629
11629	11951
11629	21994
9616	17099
11325	11318
11325	12720
11325	12733
11325	16324
11325	17746
11325	25729
11325	11318
25729	11318
12720	11318
12733	11318
11400	11318
25660	11318
12742	11318
11318	164
11318	15938
11318	17124
11318	17126
11325	12720
12720	4139
12720	5698
12720	9659
12720	10496
12720	11318
12720	11372
12720	11713
12720	12733
12720	20002
12720	25598
12720	25607
12720	25661
11325	25729
17746	25729
25729	11318
25729	17113
17746	12743
21712	12743
17746	21712
21712	12743
21281	950
21379	950
19423	950
7087	950
1653	950
950	10153
950	23051
21281	1265
16389	1265
25910	1265
1265	1839
1265	3502
1265	9980
1265	15126
1265	16881
1265	17828
1265	23864
21281	1839
16389	1839
25910	1839
1265	1839
1839	3502
1839	15126
1839	16881
1839	17828
1839	23864
21281	3063
25917	3063
18210	3063
21281	3502
16389	3502
25910	3502
1265	3502
1839	3502
23864	3502
3502	15126
3502	16881
3502	17828
21281	4446
25910	4446
4446	19316
4446	25080
21281	5639
21379	5639
1653	5639
24023	5639
5639	6009
5639	6896
5639	9736
21281	6009
5639	6009
6009	6896
6009	9736
21281	6896
5639	6896
6009	6896
6896	9736
21281	9736
5639	9736
6009	9736
6896	9736
21281	9980
1265	9980
21281	13470
13470	19140
21281	15126
16389	15126
25910	15126
1265	15126
1839	15126
23864	15126
3502	15126
16881	15126
15126	17828
21281	16881
16389	16881
25910	16881
1265	16881
1839	16881
23864	16881
3502	16881
16881	15126
16881	17828
21281	17828
16389	17828
25910	17828
1265	17828
1839	17828
23864	17828
3502	17828
16881	17828
15126	17828
21281	17875
