3466	937
3466	5233
3466	8579
3466	10310
3466	15931
3466	17038
3466	18720
3466	19607
3466	937
8579	937
14924	937
4135	937
18233	937
3466	5233
10310	5233
3466	8579
16258	8579
8579	937
8579	4135
8579	19607
3466	10310
10310	1854
10310	4583
10310	5233
10310	9572
10310	10841
10310	13056
10310	14982
10310	16310
10310	19640
10310	23855
10310	24372
10310	24814
3466	15931
24009	15931
19865	15931
23344	15931
14924	15931
15959	15931
24444	15931
18233	15931
15931	18720
15931	19607
3466	17038
7188	17038
18866	17038
19992	17038
896	17038
17038	7277
17038	16766
17038	16770
17038	16858
17038	17113
17038	17389
17038	18408
17038	19089
17038	20033
17038	21968
17038	23429
17038	24578
3466	18720
15931	18720
18720	19607
3466	19607
8579	19607
15931	19607
18720	19607
10310	1854
2846	1854
17968	1854
495	1854
1854	2655
1854	9458
1854	20008
1854	25866
10310	4583
13614	4583
4583	19084
10310	9572
19738	9572
22598	9572
9522	9572
9572	1375
9572	2846
9572	5555
9572	5564
9572	5787
9572	5993
9572	7459
9572	7689
9572	7712
9572	8916
9572	9721
9572	10158
9572	10942
9572	13600
9572	13614
9572	13929
9572	14102
9572	14485
9572	16310
9572	18517
9572	21075
9572	21316
9572	22900
9572	23293
9572	23637
9572	23647
9572	23770
9572	25143
9572	25601
9572	25980
10310	10841
9710	10841
14818	10841
16310	10841
10841	9273
10841	9325
10841	16324
10310	13056
1588	13056
24696	13056
1787	13056
13056	1373
13056	14982
13056	15814
13056	18540
13056	19791
13056	22100
10310	14982
13056	14982
10310	16310
2654	16310
9572	16310
18924	16310
10762	16310
16310	3113
16310	5246
16310	5993
16310	7459
16310	10524
16310	10841
16310	11223
16310	12337
16310	15419
16310	16056
16310	19807
16310	23637
10310	19640
19640	339
19640	624
19640	3731
19640	4743
19640	5407
19640	6610
19640	6700
19640	8045
19640	9099
19640	9639
19640	9785
19640	12141
19640	15184
19640	15784
19640	18719
19640	19870
19640	20532
19640	22527
19640	23576
19640	23577
19640	23649
19640	24199
19640	24293
19640	25201
10310	23855
26038	23855
16640	23855
23855	546
23855	4013
23855	8641
23855	19922
23855	26098
10310	24372
10310	24814
24559	24814
24110	24814
19980	24814
5957	24814
7716	24814
11233	24814
12118	24814
14090	24814
18397	24814
24814	2249
24814	3316
24814	6077
24814	6611
24814	6635
24814	8672
24814	9759
24814	11865
24814	19955
24814	21832
24814	25541
5052	899
5052	1796
5052	2287
5052	3096
5052	3386
5052	4472
5052	5346
5052	5740
5052	6094
5052	6376
5052	9124
5052	10235
5052	10427
5052	10597
5052	15159
5052	16148
5052	16741
5052	18235
5052	18549
5052	19297
5052	20511
5052	20595
5052	20613
5052	24371
5052	24559
5052	24731
5052	25102
5052	25271
5052	25396
5052	899
16148	899
22415	899
5052	1796
1796	3386
5052	2287
25271	2287
25396	2287
10235	2287
2287	727
2287	6375
2287	10519
2287	11861
2287	18580
2287	18623
2287	20217
2287	20613
2287	23297
2287	25436
5052	3096
7442	3096
17207	3096
24371	3096
15235	3096
3096	4027
3096	6732
3096	7450
3096	12806
3096	13955
3096	18286
3096	23967
5052	3386
23614	3386
1796	3386
3386	941
3386	3178
3386	13712
3386	16727
3386	22321
3386	23151
3386	23383
3386	25442
5052	4472
19865	4472
4472	5634
4472	6376
5052	5346
5346	1658
5346	4822
5346	6864
5346	7689
5346	7926
5346	9124
5346	10268
5346	12971
5346	15159
5346	18600
5346	20421
5346	20886
5346	21048
5346	22393
5346	23186
5346	23214
5346	23298
5346	23945
5346	24939
5052	5740
5052	6094
2368	6094
6094	18511
6094	22366
5052	6376
4472	6376
5052	9124
5346	9124
4700	9124
9124	1310
9124	1386
9124	1658
9124	1738
9124	2566
9124	2720
9124	5606
9124	5634
9124	7926
9124	9870
9124	10597
9124	16741
9124	16779
9124	19297
9124	20886
9124	23186
9124	23298
9124	23945
9124	24475
9124	25102
9124	25931
5052	10235
10243	10235
25271	10235
25396	10235
10235	2287
10235	5125
10235	6375
10235	8053
